            JDTDB,            Calendar Date (TDB),                      X,                      Y,                      Z,                     VX,                     VY,                     VZ,
2459194.791666667, A.D. 2020-Dec-11 07:00:00.0000,  1.153990185769854E+08,  1.750791922579266E+08,  7.124775028063744E+06, -1.672465043485466E+01,  1.772358783530098E+01, -9.556876008792425E-02,
2459194.833333333, A.D. 2020-Dec-11 08:00:00.0000,  1.153387989688568E+08,  1.751429809040160E+08,  7.124430315940693E+06, -1.673068661116800E+01,  1.771454875238604E+01, -9.593795472015110E-02,
2459194.875000000, A.D. 2020-Dec-11 09:00:00.0000,  1.152785576391674E+08,  1.752067370080189E+08,  7.124084274935216E+06, -1.673671796884982E+01,  1.770550889873163E+01, -9.630702811735503E-02,
2459194.916666667, A.D. 2020-Dec-11 10:00:00.0000,  1.152182946052614E+08,  1.752704605671644E+08,  7.123736905483723E+06, -1.674274450953092E+01,  1.769646827638057E+01, -9.667598028279656E-02,
2459194.958333333, A.D. 2020-Dec-11 11:00:00.0000,  1.151580098844772E+08,  1.753341515786889E+08,  7.123388208022654E+06, -1.674876623484191E+01,  1.768742688737350E+01, -9.704481121977881E-02,
2459195.000000000, A.D. 2020-Dec-11 12:00:00.0000,  1.150977034941470E+08,  1.753978100398360E+08,  7.123038182988398E+06, -1.675478314641318E+01,  1.767838473374889E+01, -9.741352093164224E-02,
2459195.041666667, A.D. 2020-Dec-11 13:00:00.0000,  1.150373754515975E+08,  1.754614359478568E+08,  7.122686830817401E+06, -1.676079524587491E+01,  1.766934181754304E+01, -9.778210942178145E-02,
2459195.083333333, A.D. 2020-Dec-11 14:00:00.0000,  1.149770257741493E+08,  1.755250293000096E+08,  7.122334151946045E+06, -1.676680253485705E+01,  1.766029814079007E+01, -9.815057669362659E-02,
2459195.125000000, A.D. 2020-Dec-11 15:00:00.0000,  1.149166544791172E+08,  1.755885900935602E+08,  7.121980146810673E+06, -1.677280501498934E+01,  1.765125370552193E+01, -9.851892275064600E-02,
2459195.166666667, A.D. 2020-Dec-11 16:00:00.0000,  1.148562615838101E+08,  1.756521183257816E+08,  7.121624815847695E+06, -1.677880268790130E+01,  1.764220851376839E+01, -9.888714759635508E-02,
2459195.208333333, A.D. 2020-Dec-11 17:00:00.0000,  1.147958471055310E+08,  1.757156139939540E+08,  7.121268159493431E+06, -1.678479555522222E+01,  1.763316256755707E+01, -9.925525123431278E-02,
2459195.250000000, A.D. 2020-Dec-11 18:00:00.0000,  1.147354110615772E+08,  1.757790770953651E+08,  7.120910178184249E+06, -1.679078361858118E+01,  1.762411586891341E+01, -9.962323366811621E-02,
2459195.291666667, A.D. 2020-Dec-11 19:00:00.0000,  1.146749534692400E+08,  1.758425076273097E+08,  7.120550872356474E+06, -1.679676687960703E+01,  1.761506841986070E+01, -9.999109490140512E-02,
2459195.333333333, A.D. 2020-Dec-11 20:00:00.0000,  1.146144743458049E+08,  1.759059055870900E+08,  7.120190242446393E+06, -1.680274533992839E+01,  1.760602022242005E+01, -1.003588349378637E-01,
2459195.375000000, A.D. 2020-Dec-11 21:00:00.0000,  1.145539737085514E+08,  1.759692709720155E+08,  7.119828288890339E+06, -1.680871900117365E+01,  1.759697127861043E+01, -1.007264537812143E-01,
2459195.416666667, A.D. 2020-Dec-11 22:00:00.0000,  1.144934515747534E+08,  1.760326037794028E+08,  7.119465012124598E+06, -1.681468786497098E+01,  1.758792159044863E+01, -1.010939514352218E-01,
2459195.458333333, A.D. 2020-Dec-11 23:00:00.0000,  1.144329079616786E+08,  1.760959040065759E+08,  7.119100412585445E+06, -1.682065193294834E+01,  1.757887115994932E+01, -1.014613279036949E-01,
2459195.500000000, A.D. 2020-Dec-12 00:00:00.0000,  1.143723428865892E+08,  1.761591716508660E+08,  7.118734490709096E+06, -1.682661120673342E+01,  1.756981998912497E+01, -1.018285831904837E-01,
2459195.541666667, A.D. 2020-Dec-12 01:00:00.0000,  1.143117563667412E+08,  1.762224067096117E+08,  7.118367246931873E+06, -1.683256568795371E+01,  1.756076807998594E+01, -1.021957172994767E-01,
2459195.583333333, A.D. 2020-Dec-12 02:00:00.0000,  1.142511484193851E+08,  1.762856091801584E+08,  7.117998681689955E+06, -1.683851537823645E+01,  1.755171543454041E+01, -1.025627302346050E-01,
2459195.625000000, A.D. 2020-Dec-12 03:00:00.0000,  1.141905190617651E+08,  1.763487790598592E+08,  7.117628795419581E+06, -1.684446027920866E+01,  1.754266205479443E+01, -1.029296219998450E-01,
2459195.666666667, A.D. 2020-Dec-12 04:00:00.0000,  1.141298683111200E+08,  1.764119163460741E+08,  7.117257588556975E+06, -1.685040039249711E+01,  1.753360794275191E+01, -1.032963925992050E-01,
2459195.708333333, A.D. 2020-Dec-12 05:00:00.0000,  1.140691961846824E+08,  1.764750210361707E+08,  7.116885061538264E+06, -1.685633571972834E+01,  1.752455310041460E+01, -1.036630420367466E-01,
2459195.750000000, A.D. 2020-Dec-12 06:00:00.0000,  1.140085026996792E+08,  1.765380931275232E+08,  7.116511214799695E+06, -1.686226626252866E+01,  1.751549752978211E+01, -1.040295703165608E-01,
2459195.791666667, A.D. 2020-Dec-12 07:00:00.0000,  1.139477878733315E+08,  1.766011326175135E+08,  7.116136048777372E+06, -1.686819202252413E+01,  1.750644123285191E+01, -1.043959774427883E-01,
2459195.833333333, A.D. 2020-Dec-12 08:00:00.0000,  1.138870517228545E+08,  1.766641395035306E+08,  7.115759563907474E+06, -1.687411300134058E+01,  1.749738421161936E+01, -1.047622634196088E-01,
2459195.875000000, A.D. 2020-Dec-12 09:00:00.0000,  1.138262942654574E+08,  1.767271137829704E+08,  7.115381760626130E+06, -1.688002920060358E+01,  1.748832646807765E+01, -1.051284282512386E-01,
2459195.916666667, A.D. 2020-Dec-12 10:00:00.0000,  1.137655155183436E+08,  1.767900554532363E+08,  7.115002639369436E+06, -1.688594062193849E+01,  1.747926800421785E+01, -1.054944719419364E-01,
2459195.958333333, A.D. 2020-Dec-12 11:00:00.0000,  1.137047154987110E+08,  1.768529645117388E+08,  7.114622200573519E+06, -1.689184726697039E+01,  1.747020882202889E+01, -1.058603944960081E-01,
2459196.000000000, A.D. 2020-Dec-12 12:00:00.0000,  1.136438942237504E+08,  1.769158409558960E+08,  7.114240444674447E+06, -1.689774913732421E+01,  1.746114892349750E+01, -1.062261959177935E-01,
2459196.041666667, A.D. 2020-Dec-12 13:00:00.0000,  1.135830517106493E+08,  1.769786847831314E+08,  7.113857372108258E+06, -1.690364623462442E+01,  1.745208831060854E+01, -1.065918762116720E-01,
2459196.083333333, A.D. 2020-Dec-12 14:00:00.0000,  1.135221879765869E+08,  1.770414959908775E+08,  7.113472983311057E+06, -1.690953856049545E+01,  1.744302698534448E+01, -1.069574353820668E-01,
2459196.125000000, A.D. 2020-Dec-12 15:00:00.0000,  1.134613030387375E+08,  1.771042745765734E+08,  7.113087278718844E+06, -1.691542611656141E+01,  1.743396494968573E+01, -1.073228734334402E-01,
2459196.166666667, A.D. 2020-Dec-12 16:00:00.0000,  1.134003969142694E+08,  1.771670205376651E+08,  7.112700258767672E+06, -1.692130890444616E+01,  1.742490220561063E+01, -1.076881903702986E-01,
2459196.208333333, A.D. 2020-Dec-12 17:00:00.0000,  1.133394696203453E+08,  1.772297338716060E+08,  7.112311923893511E+06, -1.692718692577331E+01,  1.741583875509535E+01, -1.080533861971826E-01,
2459196.250000000, A.D. 2020-Dec-12 18:00:00.0000,  1.132785211741217E+08,  1.772924145758565E+08,  7.111922274532348E+06, -1.693306018216622E+01,  1.740677460011396E+01, -1.084184609186778E-01,
2459196.291666667, A.D. 2020-Dec-12 19:00:00.0000,  1.132175515927509E+08,  1.773550626478826E+08,  7.111531311120212E+06, -1.693892867524788E+01,  1.739770974263862E+01, -1.087834145394009E-01,
2459196.333333333, A.D. 2020-Dec-12 20:00:00.0000,  1.131565608933752E+08,  1.774176780851616E+08,  7.111139034092978E+06, -1.694479240664137E+01,  1.738864418463880E+01, -1.091482470640290E-01,
2459196.375000000, A.D. 2020-Dec-12 21:00:00.0000,  1.130955490931351E+08,  1.774802608851738E+08,  7.110745443886630E+06, -1.695065137796918E+01,  1.737957792808242E+01, -1.095129584972607E-01,
2459196.416666667, A.D. 2020-Dec-12 22:00:00.0000,  1.130345162091640E+08,  1.775428110454079E+08,  7.110350540937096E+06, -1.695650559085363E+01,  1.737051097493510E+01, -1.098775488438388E-01,
2459196.458333333, A.D. 2020-Dec-12 23:00:00.0000,  1.129734622585892E+08,  1.776053285633597E+08,  7.109954325680278E+06, -1.696235504691683E+01,  1.736144332716035E+01, -1.102420181085471E-01,
2459196.500000000, A.D. 2020-Dec-13 00:00:00.0000,  1.129123872585325E+08,  1.776678134365321E+08,  7.109556798552029E+06, -1.696819974778056E+01,  1.735237498671961E+01, -1.106063662962100E-01,
2459196.541666667, A.D. 2020-Dec-13 01:00:00.0000,  1.128512912261096E+08,  1.777302656624351E+08,  7.109157959988229E+06, -1.697403969506643E+01,  1.734330595557214E+01, -1.109705934116905E-01,
2459196.583333333, A.D. 2020-Dec-13 02:00:00.0000,  1.127901741784304E+08,  1.777926852385857E+08,  7.108757810424753E+06, -1.697987489039572E+01,  1.733423623567518E+01, -1.113346994598938E-01,
2459196.625000000, A.D. 2020-Dec-13 03:00:00.0000,  1.127290361325991E+08,  1.778550721625079E+08,  7.108356350297391E+06, -1.698570533538947E+01,  1.732516582898382E+01, -1.116986844457593E-01,
2459196.666666667, A.D. 2020-Dec-13 04:00:00.0000,  1.126678771057141E+08,  1.779174264317326E+08,  7.107953580041997E+06, -1.699153103166845E+01,  1.731609473745107E+01, -1.120625483742703E-01,
2459196.708333333, A.D. 2020-Dec-13 05:00:00.0000,  1.126066971148676E+08,  1.779797480437980E+08,  7.107549500094362E+06, -1.699735198085318E+01,  1.730702296302785E+01, -1.124262912504488E-01,
2459196.750000000, A.D. 2020-Dec-13 06:00:00.0000,  1.125454961771465E+08,  1.780420369962493E+08,  7.107144110890254E+06, -1.700316818456390E+01,  1.729795050766297E+01, -1.127899130793546E-01,
2459196.791666667, A.D. 2020-Dec-13 07:00:00.0000,  1.124842743096314E+08,  1.781042932866384E+08,  7.106737412865452E+06, -1.700897964442058E+01,  1.728887737330317E+01, -1.131534138660895E-01,
2459196.833333333, A.D. 2020-Dec-13 08:00:00.0000,  1.124230315293973E+08,  1.781665169125246E+08,  7.106329406455658E+06, -1.701478636204294E+01,  1.727980356189308E+01, -1.135167936157924E-01,
2459196.875000000, A.D. 2020-Dec-13 09:00:00.0000,  1.123617678535134E+08,  1.782287078714739E+08,  7.105920092096649E+06, -1.702058833905041E+01,  1.727072907537524E+01, -1.138800523336405E-01,
2459196.916666667, A.D. 2020-Dec-13 10:00:00.0000,  1.123004832990430E+08,  1.782908661610595E+08,  7.105509470224105E+06, -1.702638557706217E+01,  1.726165391569013E+01, -1.142431900248546E-01,
2459196.958333333, A.D. 2020-Dec-13 11:00:00.0000,  1.122391778830434E+08,  1.783529917788614E+08,  7.105097541273691E+06, -1.703217807769711E+01,  1.725257808477613E+01, -1.146062066946900E-01,
2459197.000000000, A.D. 2020-Dec-13 12:00:00.0000,  1.121778516225665E+08,  1.784150847224667E+08,  7.104684305681117E+06, -1.703796584257386E+01,  1.724350158456952E+01, -1.149691023484403E-01,
2459197.041666667, A.D. 2020-Dec-13 13:00:00.0000,  1.121165045346579E+08,  1.784771449894695E+08,  7.104269763882004E+06, -1.704374887331077E+01,  1.723442441700454E+01, -1.153318769914442E-01,
2459197.083333333, A.D. 2020-Dec-13 14:00:00.0000,  1.120551366363566E+08,  1.785391725774717E+08,  7.103853916311957E+06, -1.704952717152601E+01,  1.722534658401318E+01, -1.156945306290780E-01,
2459197.125000000, A.D. 2020-Dec-13 15:00:00.0000,  1.119937479446990E+08,  1.786011674840792E+08,  7.103436763406664E+06, -1.705530073883718E+01,  1.721626808752579E+01, -1.160570632667426E-01,
2459197.166666667, A.D. 2020-Dec-13 16:00:00.0000,  1.119323384767121E+08,  1.786631297069080E+08,  7.103018305601634E+06, -1.706106957686191E+01,  1.720718892947022E+01, -1.164194749098959E-01,
2459197.208333333, A.D. 2020-Dec-13 17:00:00.0000,  1.118709082494187E+08,  1.787250592435798E+08,  7.102598543332487E+06, -1.706683368721744E+01,  1.719810911177239E+01, -1.167817655640260E-01,
2459197.250000000, A.D. 2020-Dec-13 18:00:00.0000,  1.118094572798354E+08,  1.787869560917235E+08,  7.102177477034748E+06, -1.707259307152073E+01,  1.718902863635615E+01, -1.171439352346617E-01,
2459197.291666667, A.D. 2020-Dec-13 19:00:00.0000,  1.117479855849731E+08,  1.788488202489747E+08,  7.101755107143983E+06, -1.707834773138847E+01,  1.717994750514327E+01, -1.175059839273702E-01,
2459197.333333333, A.D. 2020-Dec-13 20:00:00.0000,  1.116864931818368E+08,  1.789106517129759E+08,  7.101331434095643E+06, -1.708409766843706E+01,  1.717086572005348E+01, -1.178679116477550E-01,
2459197.375000000, A.D. 2020-Dec-13 21:00:00.0000,  1.116249800874258E+08,  1.789724504813767E+08,  7.100906458325259E+06, -1.708984288428261E+01,  1.716178328300443E+01, -1.182297184014605E-01,
2459197.416666667, A.D. 2020-Dec-13 22:00:00.0000,  1.115634463187335E+08,  1.790342165518335E+08,  7.100480180268303E+06, -1.709558338054098E+01,  1.715270019591170E+01, -1.185914041941665E-01,
2459197.458333333, A.D. 2020-Dec-13 23:00:00.0000,  1.115018918927475E+08,  1.790959499220095E+08,  7.100052600360207E+06, -1.710131915882769E+01,  1.714361646068882E+01, -1.189529690315947E-01,
2459197.500000000, A.D. 2020-Dec-14 00:00:00.0000,  1.114403168264496E+08,  1.791576505895750E+08,  7.099623719036430E+06, -1.710705022075803E+01,  1.713453207924727E+01, -1.193144129195014E-01,
2459197.541666667, A.D. 2020-Dec-14 01:00:00.0000,  1.113787211368157E+08,  1.792193185522069E+08,  7.099193536732323E+06, -1.711277656794695E+01,  1.712544705349646E+01, -1.196757358636820E-01,
2459197.583333333, A.D. 2020-Dec-14 02:00:00.0000,  1.113171048408161E+08,  1.792809538075892E+08,  7.098762053883322E+06, -1.711849820200916E+01,  1.711636138534374E+01, -1.200369378699735E-01,
2459197.625000000, A.D. 2020-Dec-14 03:00:00.0000,  1.112554679554151E+08,  1.793425563534128E+08,  7.098329270924784E+06, -1.712421512455905E+01,  1.710727507669443E+01, -1.203980189442468E-01,
2459197.666666667, A.D. 2020-Dec-14 04:00:00.0000,  1.111938104975712E+08,  1.794041261873751E+08,  7.097895188292034E+06, -1.712992733721073E+01,  1.709818812945178E+01, -1.207589790924084E-01,
2459197.708333333, A.D. 2020-Dec-14 05:00:00.0000,  1.111321324842371E+08,  1.794656633071808E+08,  7.097459806420423E+06, -1.713563484157801E+01,  1.708910054551700E+01, -1.211198183204081E-01,
2459197.750000000, A.D. 2020-Dec-14 06:00:00.0000,  1.110704339323598E+08,  1.795271677105411E+08,  7.097023125745237E+06, -1.714133763927442E+01,  1.708001232678926E+01, -1.214805366342331E-01,
2459197.791666667, A.D. 2020-Dec-14 07:00:00.0000,  1.110087148588804E+08,  1.795886393951742E+08,  7.096585146701746E+06, -1.714703573191318E+01,  1.707092347516567E+01, -1.218411340399026E-01,
2459197.833333333, A.D. 2020-Dec-14 08:00:00.0000,  1.109469752807342E+08,  1.796500783588051E+08,  7.096145869725242E+06, -1.715272912110724E+01,  1.706183399254130E+01, -1.222016105434793E-01,
2459197.875000000, A.D. 2020-Dec-14 09:00:00.0000,  1.108852152148506E+08,  1.797114845991656E+08,  7.095705295250900E+06, -1.715841780846923E+01,  1.705274388080920E+01, -1.225619661510615E-01,
2459197.916666667, A.D. 2020-Dec-14 10:00:00.0000,  1.108234346781534E+08,  1.797728581139943E+08,  7.095263423713997E+06, -1.716410179561149E+01,  1.704365314186036E+01, -1.229222008687811E-01,
2459197.958333333, A.D. 2020-Dec-14 11:00:00.0000,  1.107616336875605E+08,  1.798341989010366E+08,  7.094820255549707E+06, -1.716978108414607E+01,  1.703456177758373E+01, -1.232823147028173E-01,
2459198.000000000, A.D. 2020-Dec-14 12:00:00.0000,  1.106998122599840E+08,  1.798955069580447E+08,  7.094375791193202E+06, -1.717545567568470E+01,  1.702546978986624E+01, -1.236423076593747E-01,
2459198.041666667, A.D. 2020-Dec-14 13:00:00.0000,  1.106379704123301E+08,  1.799567822827777E+08,  7.093930031079613E+06, -1.718112557183884E+01,  1.701637718059278E+01, -1.240021797447035E-01,
2459198.083333333, A.D. 2020-Dec-14 14:00:00.0000,  1.105761081614993E+08,  1.800180248730014E+08,  7.093482975644082E+06, -1.718679077421962E+01,  1.700728395164622E+01, -1.243619309650876E-01,
2459198.125000000, A.D. 2020-Dec-14 15:00:00.0000,  1.105142255243863E+08,  1.800792347264883E+08,  7.093034625321679E+06, -1.719245128443788E+01,  1.699819010490738E+01, -1.247215613268482E-01,
2459198.166666667, A.D. 2020-Dec-14 16:00:00.0000,  1.104523225178800E+08,  1.801404118410176E+08,  7.092584980547555E+06, -1.719810710410417E+01,  1.698909564225507E+01, -1.250810708363455E-01,
2459198.208333333, A.D. 2020-Dec-14 17:00:00.0000,  1.103903991588635E+08,  1.802015562143756E+08,  7.092134041756690E+06, -1.720375823482871E+01,  1.698000056556607E+01, -1.254404594999752E-01,
2459198.250000000, A.D. 2020-Dec-14 18:00:00.0000,  1.103284554642140E+08,  1.802626678443551E+08,  7.091681809384152E+06, -1.720940467822142E+01,  1.697090487671513E+01, -1.257997273241687E-01,
2459198.291666667, A.D. 2020-Dec-14 19:00:00.0000,  1.102664914508031E+08,  1.803237467287556E+08,  7.091228283864945E+06, -1.721504643589194E+01,  1.696180857757499E+01, -1.261588743153972E-01,
2459198.333333333, A.D. 2020-Dec-14 20:00:00.0000,  1.102045071354965E+08,  1.803847928653835E+08,  7.090773465634085E+06, -1.722068350944956E+01,  1.695271167001637E+01, -1.265179004801658E-01,
2459198.375000000, A.D. 2020-Dec-14 21:00:00.0000,  1.101425025351541E+08,  1.804458062520519E+08,  7.090317355126478E+06, -1.722631590050329E+01,  1.694361415590796E+01, -1.268768058250194E-01,
2459198.416666667, A.D. 2020-Dec-14 22:00:00.0000,  1.100804776666300E+08,  1.805067868865805E+08,  7.089859952777110E+06, -1.723194361066183E+01,  1.693451603711645E+01, -1.272355903565368E-01,
2459198.458333333, A.D. 2020-Dec-14 23:00:00.0000,  1.100184325467725E+08,  1.805677347667958E+08,  7.089401259020872E+06, -1.723756664153355E+01,  1.692541731550649E+01, -1.275942540813331E-01,
2459198.500000000, A.D. 2020-Dec-15 00:00:00.0000,  1.099563671924241E+08,  1.806286498905309E+08,  7.088941274292707E+06, -1.724318499472653E+01,  1.691631799294077E+01, -1.279527970060643E-01,
2459198.541666667, A.D. 2020-Dec-15 01:00:00.0000,  1.098942816204217E+08,  1.806895322556260E+08,  7.088479999027379E+06, -1.724879867184852E+01,  1.690721807127992E+01, -1.283112191374176E-01,
2459198.583333333, A.D. 2020-Dec-15 02:00:00.0000,  1.098321758475962E+08,  1.807503818599275E+08,  7.088017433659822E+06, -1.725440767450697E+01,  1.689811755238257E+01, -1.286695204821191E-01,
2459198.625000000, A.D. 2020-Dec-15 03:00:00.0000,  1.097700498907727E+08,  1.808111987012887E+08,  7.087553578624852E+06, -1.726001200430900E+01,  1.688901643810538E+01, -1.290277010469350E-01,
2459198.666666667, A.D. 2020-Dec-15 04:00:00.0000,  1.097079037667707E+08,  1.808719827775696E+08,  7.087088434357218E+06, -1.726561166286142E+01,  1.687991473030296E+01, -1.293857608386570E-01,
2459198.708333333, A.D. 2020-Dec-15 05:00:00.0000,  1.096457374924037E+08,  1.809327340866369E+08,  7.086622001291737E+06, -1.727120665177073E+01,  1.687081243082795E+01, -1.297436998641244E-01,
2459198.750000000, A.D. 2020-Dec-15 06:00:00.0000,  1.095835510844790E+08,  1.809934526263644E+08,  7.086154279863127E+06, -1.727679697264315E+01,  1.686170954153090E+01, -1.301015181302123E-01,
2459198.791666667, A.D. 2020-Dec-15 07:00:00.0000,  1.095213445597998E+08,  1.810541383946309E+08,  7.085685270506084E+06, -1.728238262708445E+01,  1.685260606426059E+01, -1.304592156438176E-01,
